;id;client_id;etf_id;date;type;amount;frequency
1918;1918;22;BKF;2021-03-08;buy;100;monthly
1919;1919;22;BKF;2021-04-08;buy;100;monthly
1920;1920;22;BKF;2021-05-08;buy;100;monthly
1921;1921;22;BKF;2021-06-08;buy;100;monthly
1922;1922;22;BKF;2021-07-08;buy;100;monthly
1923;1923;22;BKF;2021-08-08;buy;100;monthly
1924;1924;22;BKF;2021-09-08;buy;100;monthly
1925;1925;22;BKF;2021-10-08;buy;100;monthly
1926;1926;22;BKF;2021-11-08;buy;100;monthly
1927;1927;22;BKF;2021-12-08;sell;115;monthly
1928;1928;22;BKF;2022-01-08;buy;100;monthly
1929;1929;22;BKF;2022-02-08;buy;100;monthly
1930;1930;22;BKF;2022-03-08;sell;5;monthly
1931;1931;22;BKF;2022-04-08;buy;100;monthly
1932;1932;22;BKF;2022-05-08;buy;100;monthly
1933;1933;22;BKF;2022-06-08;sell;150;monthly
1934;1934;22;BKF;2022-07-08;buy;100;monthly
1935;1935;22;BKF;2022-08-08;sell;29;monthly
1936;1936;22;BKF;2022-09-08;sell;45;monthly
1937;1937;22;BKF;2022-10-08;buy;100;monthly
1938;1938;22;BKF;2022-11-08;buy;100;monthly
1939;1939;22;BKF;2022-12-08;buy;100;monthly
1940;1940;22;BKF;2023-01-08;buy;100;monthly
1941;1941;22;BKF;2023-02-08;buy;100;monthly
1942;1942;22;BKF;2023-03-08;buy;100;monthly
1943;1943;22;BKF;2023-04-08;sell;135;monthly
1944;1944;22;BKF;2023-05-08;buy;100;monthly
1945;1945;22;BKF;2023-06-08;sell;135;monthly
1946;1946;22;BKF;2023-07-08;sell;164;monthly
1947;1947;22;BKF;2023-08-08;buy;100;monthly
1948;1948;22;BKF;2023-09-08;buy;100;monthly
1949;1949;22;BKF;2023-10-08;buy;100;monthly
1950;1950;22;BKF;2023-11-08;buy;100;monthly
1951;1951;22;DBEM;2020-09-08;buy;100;monthly
1952;1952;22;DBEM;2020-10-08;buy;100;monthly
1953;1953;22;DBEM;2020-11-08;sell;15;monthly
1954;1954;22;DBEM;2020-12-08;buy;100;monthly
1955;1955;22;DBEM;2021-01-08;buy;100;monthly
1956;1956;22;DBEM;2021-02-08;buy;100;monthly
1957;1957;22;DBEM;2021-03-08;buy;100;monthly
1958;1958;22;DBEM;2021-04-08;buy;100;monthly
1959;1959;22;DBEM;2021-05-08;buy;100;monthly
1960;1960;22;DBEM;2021-06-08;buy;100;monthly
1961;1961;22;DBEM;2021-07-08;sell;48;monthly
1962;1962;22;DBEM;2021-08-08;buy;100;monthly
1963;1963;22;DBEM;2021-09-08;buy;100;monthly
1964;1964;22;DBEM;2021-10-08;buy;100;monthly
1965;1965;22;DBEM;2021-11-08;buy;100;monthly
1966;1966;22;DBEM;2021-12-08;buy;100;monthly
1967;1967;22;DBEM;2022-01-08;buy;100;monthly
1968;1968;22;DBEM;2022-02-08;buy;100;monthly
1969;1969;22;DBEM;2022-03-08;buy;100;monthly
1970;1970;22;DBEM;2022-04-08;buy;100;monthly
1971;1971;22;DBEM;2022-05-08;buy;100;monthly
1972;1972;22;DBEM;2022-06-08;sell;107;monthly
1973;1973;22;DBEM;2022-07-08;buy;100;monthly
1974;1974;22;DBEM;2022-08-08;sell;95;monthly
1975;1975;22;DBEM;2022-09-08;buy;100;monthly
1976;1976;22;DBEM;2022-10-08;buy;100;monthly
1977;1977;22;DBEM;2022-11-08;buy;100;monthly
1978;1978;22;DBEM;2022-12-08;buy;100;monthly
1979;1979;22;DBEM;2023-01-08;sell;180;monthly
1980;1980;22;DBEM;2023-02-08;buy;100;monthly
1981;1981;22;DBEM;2023-03-08;sell;170;monthly
1982;1982;22;DBEM;2023-04-08;buy;100;monthly
1983;1983;22;DBEM;2023-05-08;sell;156;monthly
1984;1984;22;DBEM;2023-06-08;buy;100;monthly
1985;1985;22;DBEM;2023-07-08;buy;100;monthly
1986;1986;22;DBEM;2023-08-08;buy;100;monthly
1987;1987;22;DBEM;2023-09-08;sell;67;monthly
1988;1988;22;DBEM;2023-10-08;buy;100;monthly
1989;1989;22;DBEM;2023-11-08;buy;100;monthly
1990;1990;22;SPGM;2020-09-08;buy;100;quarterly
1991;1991;22;SPGM;2020-12-08;buy;100;quarterly
1992;1992;22;SPGM;2021-03-08;sell;11;quarterly
1993;1993;22;SPGM;2021-06-08;buy;100;quarterly
1994;1994;22;SPGM;2021-09-08;buy;100;quarterly
1995;1995;22;SPGM;2021-12-08;buy;100;quarterly
1996;1996;22;SPGM;2022-03-08;buy;100;quarterly
1997;1997;22;SPGM;2022-06-08;sell;58;quarterly
1998;1998;22;SPGM;2022-09-08;buy;100;quarterly
1999;1999;22;SPGM;2022-12-08;buy;100;quarterly
2000;2000;22;SPGM;2023-03-08;sell;52;quarterly
2001;2001;22;SPGM;2023-06-08;buy;100;quarterly
2002;2002;22;SPGM;2023-09-08;buy;100;quarterly
2003;2003;23;DBEZ;2023-02-12;buy;200;monthly
2004;2004;23;DBEZ;2023-03-12;sell;2;monthly
2005;2005;23;DBEZ;2023-04-12;buy;200;monthly
2006;2006;23;DBEZ;2023-05-12;buy;200;monthly
2007;2007;23;DBEZ;2023-06-12;buy;200;monthly
2008;2008;23;DBEZ;2023-07-12;buy;200;monthly
2009;2009;23;DBEZ;2023-08-12;buy;200;monthly
2010;2010;23;DBEZ;2023-09-12;buy;200;monthly
2011;2011;23;DBEZ;2023-10-12;buy;200;monthly
2012;2012;24;CHIE;2023-01-09;buy;100;monthly
2013;2013;24;CHIE;2023-02-09;buy;100;monthly
2014;2014;24;CHIE;2023-03-09;sell;17;monthly
2015;2015;24;CHIE;2023-04-09;buy;100;monthly
2016;2016;24;CHIE;2023-05-09;sell;13;monthly
2017;2017;24;CHIE;2023-06-09;buy;100;monthly
2018;2018;24;CHIE;2023-07-09;sell;2;monthly
2019;2019;24;CHIE;2023-08-09;sell;20;monthly
2020;2020;24;CHIE;2023-09-09;sell;20;monthly
2021;2021;24;CHIE;2023-10-09;buy;100;monthly
2022;2022;24;CHIE;2023-11-09;buy;100;monthly
2023;2023;24;CHII;2023-01-09;buy;500;yearly
2024;2024;24;QUS;2023-01-09;buy;500;monthly
2025;2025;24;QUS;2023-02-09;buy;500;monthly
2026;2026;24;QUS;2023-03-09;sell;64;monthly
2027;2027;24;QUS;2023-04-09;buy;500;monthly
2028;2028;24;QUS;2023-05-09;buy;500;monthly
2029;2029;24;QUS;2023-06-09;buy;500;monthly
2030;2030;24;QUS;2023-07-09;buy;500;monthly
2031;2031;24;QUS;2023-08-09;buy;500;monthly
2032;2032;24;QUS;2023-09-09;buy;500;monthly
2033;2033;24;QUS;2023-10-09;buy;500;monthly
2034;2034;24;QUS;2023-11-09;buy;500;monthly
2035;2035;24;FLIY;2023-01-09;buy;300;monthly
2036;2036;24;FLIY;2023-02-09;buy;300;monthly
2037;2037;24;FLIY;2023-03-09;buy;300;monthly
2038;2038;24;FLIY;2023-04-09;buy;300;monthly
2039;2039;24;FLIY;2023-05-09;buy;300;monthly
2040;2040;24;FLIY;2023-06-09;sell;87;monthly
2041;2041;24;FLIY;2023-07-09;buy;300;monthly
2042;2042;24;FLIY;2023-08-09;buy;300;monthly
2043;2043;24;FLIY;2023-09-09;buy;300;monthly
2044;2044;24;FLIY;2023-10-09;buy;300;monthly
2045;2045;24;FLIY;2023-11-09;buy;300;monthly
2046;2046;24;FLTW;2023-01-09;buy;11700;yearly
2047;2047;25;IMTM;2021-08-12;buy;200;monthly
2048;2048;25;IMTM;2021-09-12;buy;200;monthly
2049;2049;25;IMTM;2021-10-12;buy;200;monthly
2050;2050;25;IMTM;2021-11-12;buy;200;monthly
2051;2051;25;IMTM;2021-12-12;buy;200;monthly
2052;2052;25;IMTM;2022-01-12;sell;22;monthly
2053;2053;25;IMTM;2022-02-12;buy;200;monthly
2054;2054;25;IMTM;2022-03-12;sell;87;monthly
2055;2055;25;IMTM;2022-04-12;buy;200;monthly
2056;2056;25;IMTM;2022-05-12;buy;200;monthly
2057;2057;25;IMTM;2022-06-12;buy;200;monthly
2058;2058;25;IMTM;2022-07-12;sell;137;monthly
2059;2059;25;IMTM;2022-08-12;buy;200;monthly
2060;2060;25;IMTM;2022-09-12;buy;200;monthly
2061;2061;25;IMTM;2022-10-12;buy;200;monthly
2062;2062;25;IMTM;2022-11-12;buy;200;monthly
2063;2063;25;IMTM;2022-12-12;buy;200;monthly
2064;2064;25;IMTM;2023-01-12;buy;200;monthly
2065;2065;25;IMTM;2023-02-12;sell;169;monthly
2066;2066;25;IMTM;2023-03-12;buy;200;monthly
2067;2067;25;IMTM;2023-04-12;buy;200;monthly
2068;2068;25;IMTM;2023-05-12;sell;61;monthly
2069;2069;25;IMTM;2023-06-12;buy;200;monthly
2070;2070;25;IMTM;2023-07-12;buy;200;monthly
2071;2071;25;IMTM;2023-08-12;buy;200;monthly
2072;2072;25;IMTM;2023-09-12;buy;200;monthly
2073;2073;25;IMTM;2023-10-12;buy;200;monthly
2074;2074;25;IMTM;2023-11-12;buy;200;monthly
2075;2075;25;FXP;2021-08-12;buy;100;monthly
2076;2076;25;FXP;2021-09-12;buy;100;monthly
2077;2077;25;FXP;2021-10-12;buy;100;monthly
2078;2078;25;FXP;2021-11-12;buy;100;monthly
2079;2079;25;FXP;2021-12-12;buy;100;monthly
2080;2080;25;FXP;2022-01-12;buy;100;monthly
2081;2081;25;FXP;2022-02-12;buy;100;monthly
2082;2082;25;FXP;2022-03-12;buy;100;monthly
2083;2083;25;FXP;2022-04-12;buy;100;monthly
2084;2084;25;FXP;2022-05-12;buy;100;monthly
2085;2085;25;FXP;2022-06-12;buy;100;monthly
2086;2086;25;FXP;2022-07-12;buy;100;monthly
2087;2087;25;FXP;2022-08-12;buy;100;monthly
2088;2088;25;FXP;2022-09-12;buy;100;monthly
2089;2089;25;FXP;2022-10-12;buy;100;monthly
2090;2090;25;FXP;2022-11-12;buy;100;monthly
2091;2091;25;FXP;2022-12-12;buy;100;monthly
2092;2092;25;FXP;2023-01-12;sell;72;monthly
2093;2093;25;FXP;2023-02-12;buy;100;monthly
2094;2094;25;FXP;2023-03-12;buy;100;monthly
2095;2095;25;FXP;2023-04-12;sell;147;monthly
2096;2096;25;FXP;2023-05-12;buy;100;monthly
2097;2097;25;FXP;2023-06-12;buy;100;monthly
2098;2098;25;FXP;2023-07-12;buy;100;monthly
2099;2099;25;FXP;2023-08-12;buy;100;monthly
2100;2100;25;FXP;2023-09-12;buy;100;monthly
2101;2101;25;FXP;2023-10-12;sell;141;monthly
2102;2102;25;FXP;2023-11-12;buy;100;monthly
2103;2103;25;SLVP;2021-08-12;buy;600;monthly
2104;2104;25;SLVP;2021-09-12;buy;600;monthly
2105;2105;25;SLVP;2021-10-12;buy;600;monthly
2106;2106;25;SLVP;2021-11-12;buy;600;monthly
2107;2107;25;SLVP;2021-12-12;buy;600;monthly
2108;2108;25;SLVP;2022-01-12;buy;600;monthly
2109;2109;25;SLVP;2022-02-12;buy;600;monthly
2110;2110;25;SLVP;2022-03-12;buy;600;monthly
2111;2111;25;SLVP;2022-04-12;sell;116;monthly
2112;2112;25;SLVP;2022-05-12;buy;600;monthly
2113;2113;25;SLVP;2022-06-12;buy;600;monthly
2114;2114;25;SLVP;2022-07-12;buy;600;monthly
2115;2115;25;SLVP;2022-08-12;buy;600;monthly
2116;2116;25;SLVP;2022-09-12;sell;120;monthly
2117;2117;25;SLVP;2022-10-12;buy;600;monthly
2118;2118;25;SLVP;2022-11-12;buy;600;monthly
2119;2119;25;SLVP;2022-12-12;buy;600;monthly
2120;2120;25;SLVP;2023-01-12;buy;600;monthly
2121;2121;25;SLVP;2023-02-12;buy;600;monthly
2122;2122;25;SLVP;2023-03-12;buy;600;monthly
2123;2123;25;SLVP;2023-04-12;sell;67;monthly
2124;2124;25;SLVP;2023-05-12;buy;600;monthly
2125;2125;25;SLVP;2023-06-12;buy;600;monthly
2126;2126;25;SLVP;2023-07-12;sell;102;monthly
2127;2127;25;SLVP;2023-08-12;buy;600;monthly
2128;2128;25;SLVP;2023-09-12;buy;600;monthly
2129;2129;25;SLVP;2023-10-12;sell;691;monthly
2130;2130;25;SLVP;2023-11-12;sell;797;monthly
2131;2131;25;USVM;2021-08-12;buy;200;monthly
2132;2132;25;USVM;2021-09-12;buy;200;monthly
2133;2133;25;USVM;2021-10-12;buy;200;monthly
2134;2134;25;USVM;2021-11-12;buy;200;monthly
2135;2135;25;USVM;2021-12-12;sell;45;monthly
2136;2136;25;USVM;2022-01-12;buy;200;monthly
2137;2137;25;USVM;2022-02-12;buy;200;monthly
2138;2138;25;USVM;2022-03-12;buy;200;monthly
2139;2139;25;USVM;2022-04-12;sell;129;monthly
2140;2140;25;USVM;2022-05-12;buy;200;monthly
2141;2141;25;USVM;2022-06-12;sell;83;monthly
2142;2142;25;USVM;2022-07-12;buy;200;monthly
2143;2143;25;USVM;2022-08-12;buy;200;monthly
2144;2144;25;USVM;2022-09-12;buy;200;monthly
2145;2145;25;USVM;2022-10-12;buy;200;monthly
2146;2146;25;USVM;2022-11-12;buy;200;monthly
2147;2147;25;USVM;2022-12-12;buy;200;monthly
2148;2148;25;USVM;2023-01-12;buy;200;monthly
2149;2149;25;USVM;2023-02-12;buy;200;monthly
2150;2150;25;USVM;2023-03-12;buy;200;monthly
2151;2151;25;USVM;2023-04-12;buy;200;monthly
2152;2152;25;USVM;2023-05-12;buy;200;monthly
2153;2153;25;USVM;2023-06-12;buy;200;monthly
2154;2154;25;USVM;2023-07-12;sell;90;monthly
2155;2155;25;USVM;2023-08-12;buy;200;monthly
2156;2156;25;USVM;2023-09-12;sell;364;monthly
2157;2157;25;USVM;2023-10-12;buy;200;monthly
2158;2158;25;USVM;2023-11-12;buy;200;monthly
2159;2159;25;CHIU;2021-08-12;buy;300;monthly
2160;2160;25;CHIU;2021-09-12;buy;300;monthly
2161;2161;25;CHIU;2021-10-12;sell;16;monthly
2162;2162;25;CHIU;2021-11-12;buy;300;monthly
2163;2163;25;CHIU;2021-12-12;buy;300;monthly
2164;2164;25;CHIU;2022-01-12;buy;300;monthly
2165;2165;25;CHIU;2022-02-12;buy;300;monthly
2166;2166;25;CHIU;2022-03-12;buy;300;monthly
2167;2167;25;CHIU;2022-04-12;sell;176;monthly
2168;2168;25;CHIU;2022-05-12;buy;300;monthly
2169;2169;25;CHIU;2022-06-12;buy;300;monthly
2170;2170;25;CHIU;2022-07-12;buy;300;monthly
2171;2171;25;CHIU;2022-08-12;buy;300;monthly
2172;2172;25;CHIU;2022-09-12;buy;300;monthly
2173;2173;25;CHIU;2022-10-12;buy;300;monthly
2174;2174;25;CHIU;2022-11-12;sell;160;monthly
2175;2175;25;CHIU;2022-12-12;buy;300;monthly
2176;2176;25;CHIU;2023-01-12;buy;300;monthly
2177;2177;25;CHIU;2023-02-12;buy;300;monthly
2178;2178;25;CHIU;2023-03-12;buy;300;monthly
2179;2179;25;CHIU;2023-04-12;buy;300;monthly
2180;2180;25;CHIU;2023-05-12;buy;300;monthly
2181;2181;25;CHIU;2023-06-12;buy;300;monthly
2182;2182;25;CHIU;2023-07-12;buy;300;monthly
2183;2183;25;CHIU;2023-08-12;buy;300;monthly
2184;2184;25;CHIU;2023-09-12;buy;300;monthly
2185;2185;25;CHIU;2023-10-12;buy;300;monthly
2186;2186;25;CHIU;2023-11-12;buy;300;monthly
2187;2187;26;EMXF;2022-06-13;buy;100;quarterly
2188;2188;26;EMXF;2022-09-13;buy;100;quarterly
2189;2189;26;EMXF;2022-12-13;buy;100;quarterly
2190;2190;26;EMXF;2023-03-13;buy;100;quarterly
2191;2191;26;EMXF;2023-06-13;buy;100;quarterly
2192;2192;26;EMXF;2023-09-13;buy;100;quarterly
2193;2193;26;IXUS;2022-06-13;buy;200;quarterly
2194;2194;26;IXUS;2022-09-13;buy;200;quarterly
2195;2195;26;IXUS;2022-12-13;buy;200;quarterly
2196;2196;26;IXUS;2023-03-13;sell;23;quarterly
2197;2197;26;IXUS;2023-06-13;buy;200;quarterly
2198;2198;26;IXUS;2023-09-13;sell;49;quarterly
2199;2199;26;DBAW;2022-06-13;buy;100;monthly
2200;2200;26;DBAW;2022-07-13;buy;100;monthly
2201;2201;26;DBAW;2022-08-13;buy;100;monthly
2202;2202;26;DBAW;2022-09-13;buy;100;monthly
2203;2203;26;DBAW;2022-10-13;buy;100;monthly
2204;2204;26;DBAW;2022-11-13;buy;100;monthly
2205;2205;26;DBAW;2022-12-13;sell;33;monthly
2206;2206;26;DBAW;2023-01-13;buy;100;monthly
2207;2207;26;DBAW;2023-02-13;sell;5;monthly
2208;2208;26;DBAW;2023-03-13;buy;100;monthly
2209;2209;26;DBAW;2023-04-13;buy;100;monthly
2210;2210;26;DBAW;2023-05-13;buy;100;monthly
2211;2211;26;DBAW;2023-06-13;buy;100;monthly
2212;2212;26;DBAW;2023-07-13;buy;100;monthly
2213;2213;26;DBAW;2023-08-13;buy;100;monthly
2214;2214;26;DBAW;2023-09-13;sell;104;monthly
2215;2215;26;DBAW;2023-10-13;buy;100;monthly
2216;2216;26;DBAW;2023-11-13;buy;100;monthly
2217;2217;27;EFAS;2019-11-18;buy;200;quarterly
2218;2218;27;EFAS;2020-02-18;buy;200;quarterly
2219;2219;27;EFAS;2020-05-18;buy;200;quarterly
2220;2220;27;EFAS;2020-08-18;buy;200;quarterly
2221;2221;27;EFAS;2020-11-18;buy;200;quarterly
2222;2222;27;EFAS;2021-02-18;buy;200;quarterly
2223;2223;27;EFAS;2021-05-18;buy;200;quarterly
2224;2224;27;EFAS;2021-08-18;sell;136;quarterly
2225;2225;27;EFAS;2021-11-18;sell;109;quarterly
2226;2226;27;EFAS;2022-02-18;buy;200;quarterly
2227;2227;27;EFAS;2022-05-18;buy;200;quarterly
2228;2228;27;EFAS;2022-08-18;buy;200;quarterly
2229;2229;27;EFAS;2022-11-18;buy;200;quarterly
2230;2230;27;EFAS;2023-02-18;buy;200;quarterly
2231;2231;27;EFAS;2023-05-18;buy;200;quarterly
2232;2232;27;EFAS;2023-08-18;buy;200;quarterly
2233;2233;27;EFAS;2023-11-18;sell;237;quarterly
2234;2234;27;HEWU;2019-11-18;buy;300;quarterly
2235;2235;27;HEWU;2020-02-18;sell;23;quarterly
2236;2236;27;HEWU;2020-05-18;buy;300;quarterly
2237;2237;27;HEWU;2020-08-18;buy;300;quarterly
2238;2238;27;HEWU;2020-11-18;buy;300;quarterly
2239;2239;27;HEWU;2021-02-18;buy;300;quarterly
2240;2240;27;HEWU;2021-05-18;buy;300;quarterly
2241;2241;27;HEWU;2021-08-18;buy;300;quarterly
2242;2242;27;HEWU;2021-11-18;buy;300;quarterly
2243;2243;27;HEWU;2022-02-18;buy;300;quarterly
2244;2244;27;HEWU;2022-05-18;sell;95;quarterly
2245;2245;27;HEWU;2022-08-18;buy;300;quarterly
2246;2246;27;HEWU;2022-11-18;buy;300;quarterly
2247;2247;27;HEWU;2023-02-18;buy;300;quarterly
2248;2248;27;HEWU;2023-05-18;buy;300;quarterly
2249;2249;27;HEWU;2023-08-18;buy;300;quarterly
2250;2250;27;HEWU;2023-11-18;sell;223;quarterly
2251;2251;27;DBGR;2019-11-18;buy;900;quarterly
2252;2252;27;DBGR;2020-02-18;sell;78;quarterly
2253;2253;27;DBGR;2020-05-18;buy;900;quarterly
2254;2254;27;DBGR;2020-08-18;buy;900;quarterly
2255;2255;27;DBGR;2020-11-18;buy;900;quarterly
2256;2256;27;DBGR;2021-02-18;buy;900;quarterly
2257;2257;27;DBGR;2021-05-18;buy;900;quarterly
2258;2258;27;DBGR;2021-08-18;buy;900;quarterly
2259;2259;27;DBGR;2021-11-18;buy;900;quarterly
2260;2260;27;DBGR;2022-02-18;buy;900;quarterly
2261;2261;27;DBGR;2022-05-18;buy;900;quarterly
2262;2262;27;DBGR;2022-08-18;buy;900;quarterly
2263;2263;27;DBGR;2022-11-18;buy;900;quarterly
2264;2264;27;DBGR;2023-02-18;buy;900;quarterly
2265;2265;27;DBGR;2023-05-18;buy;900;quarterly
2266;2266;27;DBGR;2023-08-18;buy;900;quarterly
2267;2267;27;DBGR;2023-11-18;buy;900;quarterly
2268;2268;27;TUR;2019-11-18;buy;200;monthly
2269;2269;27;TUR;2019-12-18;buy;200;monthly
2270;2270;27;TUR;2020-01-18;sell;9;monthly
2271;2271;27;TUR;2020-02-18;buy;200;monthly
2272;2272;27;TUR;2020-03-18;sell;18;monthly
2273;2273;27;TUR;2020-04-18;sell;52;monthly
2274;2274;27;TUR;2020-05-18;buy;200;monthly
2275;2275;27;TUR;2020-06-18;buy;200;monthly
2276;2276;27;TUR;2020-07-18;buy;200;monthly
2277;2277;27;TUR;2020-08-18;buy;200;monthly
2278;2278;27;TUR;2020-09-18;buy;200;monthly
2279;2279;27;TUR;2020-10-18;sell;56;monthly
2280;2280;27;TUR;2020-11-18;buy;200;monthly
2281;2281;27;TUR;2020-12-18;buy;200;monthly
2282;2282;27;TUR;2021-01-18;buy;200;monthly
2283;2283;27;TUR;2021-02-18;buy;200;monthly
2284;2284;27;TUR;2021-03-18;buy;200;monthly
2285;2285;27;TUR;2021-04-18;buy;200;monthly
2286;2286;27;TUR;2021-05-18;buy;200;monthly
2287;2287;27;TUR;2021-06-18;buy;200;monthly
2288;2288;27;TUR;2021-07-18;buy;200;monthly
2289;2289;27;TUR;2021-08-18;buy;200;monthly
2290;2290;27;TUR;2021-09-18;buy;200;monthly
2291;2291;27;TUR;2021-10-18;sell;151;monthly
2292;2292;27;TUR;2021-11-18;buy;200;monthly
2293;2293;27;TUR;2021-12-18;buy;200;monthly
2294;2294;27;TUR;2022-01-18;buy;200;monthly
2295;2295;27;TUR;2022-02-18;sell;91;monthly
2296;2296;27;TUR;2022-03-18;buy;200;monthly
2297;2297;27;TUR;2022-04-18;buy;200;monthly
2298;2298;27;TUR;2022-05-18;buy;200;monthly
2299;2299;27;TUR;2022-06-18;buy;200;monthly
2300;2300;27;TUR;2022-07-18;sell;444;monthly
2301;2301;27;TUR;2022-08-18;buy;200;monthly
2302;2302;27;TUR;2022-09-18;buy;200;monthly
2303;2303;27;TUR;2022-10-18;buy;200;monthly
2304;2304;27;TUR;2022-11-18;sell;421;monthly
2305;2305;27;TUR;2022-12-18;buy;200;monthly
2306;2306;27;TUR;2023-01-18;buy;200;monthly
2307;2307;27;TUR;2023-02-18;sell;67;monthly
2308;2308;27;TUR;2023-03-18;buy;200;monthly
2309;2309;27;TUR;2023-04-18;buy;200;monthly
2310;2310;27;TUR;2023-05-18;sell;453;monthly
2311;2311;27;TUR;2023-06-18;buy;200;monthly
2312;2312;27;TUR;2023-07-18;buy;200;monthly
2313;2313;27;TUR;2023-08-18;buy;200;monthly
2314;2314;27;TUR;2023-09-18;buy;200;monthly
2315;2315;27;TUR;2023-10-18;buy;200;monthly
2316;2316;27;TUR;2023-11-18;buy;200;monthly
2317;2317;27;ERTH;2019-11-18;buy;800;quarterly
2318;2318;27;ERTH;2020-02-18;buy;800;quarterly
2319;2319;27;ERTH;2020-05-18;buy;800;quarterly
2320;2320;27;ERTH;2020-08-18;sell;117;quarterly
2321;2321;27;ERTH;2020-11-18;buy;800;quarterly
2322;2322;27;ERTH;2021-02-18;buy;800;quarterly
2323;2323;27;ERTH;2021-05-18;buy;800;quarterly
2324;2324;27;ERTH;2021-08-18;buy;800;quarterly
2325;2325;27;ERTH;2021-11-18;buy;800;quarterly
2326;2326;27;ERTH;2022-02-18;buy;800;quarterly
2327;2327;27;ERTH;2022-05-18;sell;288;quarterly
2328;2328;27;ERTH;2022-08-18;buy;800;quarterly
2329;2329;27;ERTH;2022-11-18;sell;385;quarterly
2330;2330;27;ERTH;2023-02-18;buy;800;quarterly
2331;2331;27;ERTH;2023-05-18;buy;800;quarterly
2332;2332;27;ERTH;2023-08-18;sell;345;quarterly
2333;2333;27;ERTH;2023-11-18;buy;800;quarterly
2334;2334;28;HEWC;2021-07-07;buy;200;monthly
2335;2335;28;HEWC;2021-08-07;sell;2;monthly
2336;2336;28;HEWC;2021-09-07;buy;200;monthly
2337;2337;28;HEWC;2021-10-07;buy;200;monthly
2338;2338;28;HEWC;2021-11-07;sell;24;monthly
2339;2339;28;HEWC;2021-12-07;buy;200;monthly
2340;2340;28;HEWC;2022-01-07;buy;200;monthly
2341;2341;28;HEWC;2022-02-07;buy;200;monthly
2342;2342;28;HEWC;2022-03-07;buy;200;monthly
2343;2343;28;HEWC;2022-04-07;buy;200;monthly
2344;2344;28;HEWC;2022-05-07;sell;117;monthly
2345;2345;28;HEWC;2022-06-07;buy;200;monthly
2346;2346;28;HEWC;2022-07-07;buy;200;monthly
2347;2347;28;HEWC;2022-08-07;sell;43;monthly
2348;2348;28;HEWC;2022-09-07;buy;200;monthly
2349;2349;28;HEWC;2022-10-07;sell;161;monthly
2350;2350;28;HEWC;2022-11-07;buy;200;monthly
2351;2351;28;HEWC;2022-12-07;buy;200;monthly
2352;2352;28;HEWC;2023-01-07;sell;16;monthly
2353;2353;28;HEWC;2023-02-07;sell;182;monthly
2354;2354;28;HEWC;2023-03-07;sell;199;monthly
2355;2355;28;HEWC;2023-04-07;buy;200;monthly
2356;2356;28;HEWC;2023-05-07;sell;170;monthly
2357;2357;28;HEWC;2023-06-07;buy;200;monthly
2358;2358;28;HEWC;2023-07-07;buy;200;monthly
2359;2359;28;HEWC;2023-08-07;buy;200;monthly
2360;2360;28;HEWC;2023-09-07;buy;200;monthly
2361;2361;28;HEWC;2023-10-07;buy;200;monthly
2362;2362;28;HEWC;2023-11-07;buy;200;monthly
2363;2363;29;OBOR;2022-04-19;buy;100;monthly
2364;2364;29;OBOR;2022-05-19;buy;100;monthly
2365;2365;29;OBOR;2022-06-19;buy;100;monthly
2366;2366;29;OBOR;2022-07-19;buy;100;monthly
2367;2367;29;OBOR;2022-08-19;buy;100;monthly
2368;2368;29;OBOR;2022-09-19;buy;100;monthly
2369;2369;29;OBOR;2022-10-19;sell;58;monthly
2370;2370;29;OBOR;2022-11-19;buy;100;monthly
2371;2371;29;OBOR;2022-12-19;buy;100;monthly
2372;2372;29;OBOR;2023-01-19;buy;100;monthly
2373;2373;29;OBOR;2023-02-19;buy;100;monthly
2374;2374;29;OBOR;2023-03-19;buy;100;monthly
2375;2375;29;OBOR;2023-04-19;buy;100;monthly
2376;2376;29;OBOR;2023-05-19;buy;100;monthly
2377;2377;29;OBOR;2023-06-19;buy;100;monthly
2378;2378;29;OBOR;2023-07-19;sell;88;monthly
2379;2379;29;OBOR;2023-08-19;buy;100;monthly
2380;2380;29;OBOR;2023-09-19;buy;100;monthly
2381;2381;29;OBOR;2023-10-19;buy;100;monthly
2382;2382;29;EFG;2022-04-19;buy;200;monthly
2383;2383;29;EFG;2022-05-19;buy;200;monthly
2384;2384;29;EFG;2022-06-19;buy;200;monthly
2385;2385;29;EFG;2022-07-19;sell;56;monthly
2386;2386;29;EFG;2022-08-19;sell;53;monthly
2387;2387;29;EFG;2022-09-19;buy;200;monthly
2388;2388;29;EFG;2022-10-19;sell;46;monthly
2389;2389;29;EFG;2022-11-19;buy;200;monthly
2390;2390;29;EFG;2022-12-19;buy;200;monthly
2391;2391;29;EFG;2023-01-19;buy;200;monthly
2392;2392;29;EFG;2023-02-19;buy;200;monthly
2393;2393;29;EFG;2023-03-19;buy;200;monthly
2394;2394;29;EFG;2023-04-19;buy;200;monthly
2395;2395;29;EFG;2023-05-19;buy;200;monthly
2396;2396;29;EFG;2023-06-19;buy;200;monthly
2397;2397;29;EFG;2023-07-19;buy;200;monthly
2398;2398;29;EFG;2023-08-19;buy;200;monthly
2399;2399;29;EFG;2023-09-19;buy;200;monthly
2400;2400;29;EFG;2023-10-19;buy;200;monthly
2401;2401;29;TCHI;2022-04-19;buy;100;monthly
